"arrival_date","destination_region","destination_city","length_of_stay","has_meal","purpose_trip","sell_price","user_id"
"2019-04-29","Southern Europe","Santiago del Teide","17","1","leasure","109147","15200"
"2019-02-17","Russia","Nizhny Tagil","4","1","business","19786","29394"
"2019-03-25","Russia","Kaliningrad","7","0","leasure","13719","15998"
"2019-02-26","International","Warsaw","2","1","business","6879","18258"
"2019-03-11","Western Europe","Nice","3","1","business","24847","14806"
"2019-02-20","Russia","Kazan","2","1","business","10523","7789"
"2019-02-24","Russia","Moscow","6","1","leasure","21961","7516"
"2019-02-19","Russia","Sochi","2","1","business","7307","5798"
"2019-04-15","Southern Europe","Genoa","1","0","business","7587","15263"
"2019-02-17","Russia","Moscow","3","1","business","12559","6854"
"2019-04-08","Western Europe","London","4","1","business","42349","32073"
"2019-04-13","International","Koh Samui","12","1","leasure","33805","15121"
"2019-03-27","International","Mahe Island","5","1","leasure","190913","18702"
"2019-02-17","Russia","Kostroma","4","1","business","14641","16518"
"2019-02-27","Russia","Kostroma","3","1","business","9268","14546"
"2019-02-18","Russia","Rostov-on-Don","4","1","business","10991","21433"
"2019-02-19","Southern Europe","Vimercate","3","1","business","20159","18703"
"2019-02-18","Russia","Nizhniy Novgorod","3","1","business","11262","21468"
"2019-02-20","Southern Europe","Vimercate","2","1","business","13744","18703"
"2019-02-18","Russia","Moscow","4","1","business","12565","14684"
"2019-02-21","Western Europe","Erfurt","1","1","business","8863","14684"
"2019-08-07","International","New York","5","0","leasure","175819","32975"
"2019-03-21","Arabia","Sharjah","8","1","leasure","60601","13591"
"2019-02-19","Russia","Chelyabinsk","3","0","business","6155","14546"
"2019-03-26","Arabia","Dubai","7","1","leasure","74266","28873"
"2019-02-18","Russia","Saint Petersburg","1","1","business","5066","29945"
"2019-02-19","Western Europe","Nuremberg","3","0","business","42380","10194"
"2019-05-02","Western Europe","Amsterdam","4","1","leasure","63128","19578"
"2019-05-02","International","Cuzco","2","1","business","13820","19683"
"2019-02-18","CIS","Tashkent","4","1","business","78516","19798"
"2019-03-11","Southern Europe","Athens","3","1","business","50778","12888"
"2019-06-14","International","Los Angeles","2","0","leasure","64097","25080"
"2019-02-15","Western Europe","London","7","1","leasure","48286","13729"
"2019-10-15","Southern Europe","s'Arenal","4","1","business","20195","19043"
"2019-02-21","International","Kuala Lumpur","4","1","leasure","12055","30391"
"2019-02-17","CIS","Kyiv","5","1","business","48726","13729"
"2019-07-15","International","Bali","16","1","leasure","98319","6349"
"2019-05-22","Southern Europe","Corfu","7","1","leasure","88132","19043"
"2019-06-22","Western Europe","Zurich","2","1","leasure","87925","9979"
"2019-06-06","Southern Europe","Porto","5","1","business","158032","33349"
"2019-06-09","International","Goreme","2","1","business","5598","6372"
"2019-07-04","Southern Europe","Dubrovnik","1","1","business","13001","30787"
"2019-02-25","Russia","Ufa","3","1","business","8993","5892"
"2019-05-31","Russia","Moscow","2","1","leasure","20332","16547"
"2019-05-13","Southern Europe","Syracuse","2","1","business","13362","29367"
"2019-06-12","International","Tokyo","4","1","business","16699","16332"
"2019-07-27","Russia","Big Gelendzhik","5","0","leasure","29566","5782"
"2019-02-19","Western Europe","Brussels","2","1","business","30958","29356"
"2019-02-21","CIS","Chisinau","6","1","leasure","32502","23620"
"2019-03-29","International","Jerusalem","3","1","leasure","28177","19265"
"2019-02-21","International","Arlington","2","0","business","14214","18889"
"2019-02-14","Russia","Volgograd","4","1","leasure","10830","19613"
"2019-02-19","Russia","Vladivostok","1","1","business","9335","25044"
"2019-03-11","International","Fuji","4","0","business","13748","7877"
"2019-02-23","International","Tokyo","1","0","leasure","27556","18277"
"2019-02-20","International","Namib-Naukluft National Park","3","1","business","18343","30319"
"2019-02-15","Russia","Moscow","1","0","business","4698","20860"
"2019-02-15","Russia","Yekaterinburg","1","1","business","6106","7131"
"2019-02-14","Russia","Moscow","5","1","business","14083","16268"
"2019-03-25","International","Prague","7","1","leasure","36167","20807"
"2019-05-22","Southern Europe","Corfu","7","1","leasure","41738","19043"
"2019-04-01","Russia","Moscow","4","1","leasure","36015","5956"
"2019-04-18","Russia","Saint Petersburg","8","1","leasure","20391","17219"
"2019-02-20","Russia","Yuzhnouralsk","2","1","business","4209","14684"
"2019-02-19","Western Europe","London","3","1","business","15740","16192"
"2019-03-06","International","Prague","4","1","business","27453","25148"
"2019-02-19","Russia","Moscow","1","1","business","10330","25149"
"2019-02-18","Russia","Manzherok","4","1","business","10615","14684"
"2019-02-28","International","Shanghai","1","1","business","7083","26933"
"2019-02-25","Russia","Rostov-on-Don","1","1","business","6068","6983"
"2019-03-24","International","Tokyo","4","1","business","111635","17517"
"2019-02-28","Arabia","Dubai","1","1","business","11050","14684"
"2019-02-15","CIS","Nur-Sultan","2","1","leasure","17961","17128"
"2019-02-27","Russia","Moscow","2","1","business","16404","5847"
"2019-02-21","International","Riga","1","1","business","5403","20400"
"2019-02-28","Southern Europe","Milan","1","1","business","9362","24435"
"2019-02-15","International","Bali","1","1","business","4275","24659"
"2019-05-27","CIS","Minsk","3","0","business","7468","8587"
"2019-05-02","Southern Europe","Bergamo","1","1","business","9406","7400"
"2019-02-23","Arabia","Muscat","4","1","business","51106","23887"
"2019-03-15","Southern Europe","Milan","2","0","leasure","9735","25677"
"2019-02-19","Russia","Stavropol","1","1","business","4143","6579"
"2019-02-15","CIS","Nur-Sultan","1","1","business","2766","23672"
"2019-02-20","Russia","Cherepovets","1","1","business","3380","10542"
"2019-04-28","International","Yokohama","1","1","business","23864","25477"
"2019-02-15","International","Ho Chi Minh City","5","1","business","12190","23742"
"2019-04-18","International","Istanbul","2","1","business","6428","10008"
"2019-02-18","Russia","Cheboksary","3","1","business","6766","14684"
"2019-07-05","Southern Europe","Florence","3","1","leasure","20295","19560"
"2019-03-12","Arabia","Algiers","1","1","business","12189","25203"
"2019-03-03","Western Europe","London","6","1","leasure","78414","6717"
"2019-05-06","International","Hiroshima","1","1","leasure","48437","25477"
"2019-03-03","Southern Europe","Kavala","1","1","business","4307","5801"
"2019-02-18","Russia","Tyumen","1","1","business","5492","10579"
"2019-03-06","Western Europe","Nice","3","1","business","17223","13395"
"2019-02-18","International","Prague","1","1","business","8863","10663"
"2019-06-13","Western Europe","Paris","2","1","business","26622","34658"
"2019-05-15","Russia","Saint Petersburg","3","1","business","18242","14684"
"2019-03-06","Western Europe","Munich","1","1","business","7049","12284"
"2019-05-03","Western Europe","London","3","0","leasure","29406","18702"
"2019-02-18","Russia","Samara","1","1","business","4909","19826"
"2019-03-22","Western Europe","London","6","1","leasure","171433","6180"
"2019-02-16","Southern Europe","Verona","2","1","leasure","11057","13598"
"2019-02-19","Russia","Novomoskovsk","2","1","business","3677","16907"
"2019-02-25","International","Santiago","2","1","business","13628","26168"
"2019-08-11","Southern Europe","Cascais","10","1","leasure","103505","18144"
"2019-02-25","Russia","Moscow","1","1","business","6012","6677"
"2019-02-27","Russia","Moscow","1","1","business","13184","7516"
"2019-04-25","Southern Europe","Sesto San Giovanni","4","1","leasure","22123","23762"
"2019-03-29","International","Scottsdale","2","0","leasure","35354","30935"
"2019-02-27","Russia","Vladivostok","2","1","business","7925","29826"
"2019-02-18","Russia","Yekaterinburg","4","1","business","13921","19819"
"2019-03-11","CIS","Yerevan","1","1","business","3428","14684"
"2019-03-31","Western Europe","Brussels","3","1","business","19128","23441"
"2019-02-15","Russia","Saint Petersburg","1","0","business","485","6893"
"2019-02-19","Western Europe","Munich","1","1","business","31596","23326"
"2019-03-07","Southern Europe","Rome","16","1","leasure","113980","6738"
"2019-02-17","International","Dar es Salaam","5","1","business","32463","27720"
"2019-02-28","International","Budapest","4","1","leasure","13009","5892"
"2019-05-04","International","Los Angeles","6","0","leasure","64968","26330"
"2019-03-18","International","Singapore","1","1","leasure","42385","20774"
"2019-02-20","Russia","Moscow","1","1","business","7440","5782"
"2019-02-19","Russia","Moscow","1","1","business","7688","32561"
"2019-02-15","Russia","Moscow","1","1","business","8953","5952"
"2019-02-25","CIS","Yerevan","2","1","business","13202","6268"
"2019-02-18","International","Budapest","10","1","leasure","50291","23067"
"2019-03-04","CIS","Almaty","2","1","business","10569","11539"
"2019-02-18","International","Ulaanbaatar","2","1","business","9706","15414"
"2019-02-18","Russia","Krasnodar","1","1","leasure","4850","16351"
"2019-05-29","International","Riga","1","1","leasure","15830","21459"
"2019-05-29","International","Riga","1","1","business","10553","21459"
"2019-02-15","International","Belek","3","1","leasure","20568","18359"
"2019-02-18","Russia","Moscow","1","1","business","3011","5963"
"2019-03-04","International","Tokyo","7","1","leasure","77163","25822"
"2019-02-18","Russia","Krasnoyarsk","2","1","business","11719","5782"
"2019-02-18","Russia","Krasnodar","2","1","business","5240","14684"
"2019-02-26","Russia","Moscow","2","1","business","16501","16873"
"2019-03-10","International","Copenhagen","4","1","business","36361","32561"
"2019-02-26","CIS","Almaty","3","1","business","12842","14684"
"2019-02-19","Russia","Moscow","1","1","business","4738","15888"
"2019-02-19","Southern Europe","Madrid","2","1","business","20047","19560"
"2019-03-25","Western Europe","London","5","1","business","113096","16359"
"2019-03-09","International","Prague","6","1","leasure","18659","24154"
"2019-02-18","Russia","Moscow","2","1","business","17553","6054"
"2019-02-18","Russia","Yaroslavl","1","1","business","2614","29826"
"2019-03-20","Russia","Moscow","2","0","business","5187","12301"
"2019-02-23","Western Europe","Amsterdam","1","1","leasure","10661","16220"
"2019-02-16","International","Taoyuan","1","1","leasure","6758","28396"
"2019-05-17","Southern Europe","Lisbon","4","1","leasure","188493","26140"
"2019-02-18","Russia","Lipetsk","2","1","business","4344","34321"
"2019-03-10","International","Phuket","9","0","leasure","66678","23326"
"2019-02-18","Russia","Yekaterinburg","3","1","business","6572","6144"
"2019-04-01","Western Europe","Lechtal Alps","1","1","business","16222","22423"
"2019-02-19","Russia","Vyazima","1","1","business","1421","11398"
"2019-04-27","International","Tallinn","1","1","leasure","5587","17986"
"2019-03-14","CIS","Baku","2","1","business","13765","10611"
"2019-02-20","Russia","Yuzhno-Sakhalinsk","7","1","leasure","33713","10194"
"2019-02-17","Western Europe","Berlin","1","0","business","1075","19411"
"2019-02-18","Russia","Saint Petersburg","4","1","business","17597","21468"
"2019-05-30","International","Chicago","3","1","leasure","31538","21587"
"2019-02-21","International","Windhoek","4","1","leasure","17832","30319"
"2019-03-05","International","Chicago","1","1","business","21258","22888"
"2019-09-19","Western Europe","Cologne","1","0","business","26092","24435"
"2019-03-02","Arabia","Carthage","7","1","leasure","29853","24435"
"2019-02-20","Southern Europe","Rome","2","1","business","10935","14684"
"2019-03-14","International","Johannesburg","3","1","leasure","49419","36102"
"2019-09-17","Southern Europe","Vergato","1","1","business","5411","28396"
"2019-02-17","Russia","Krasnoyarsk","1","1","business","4075","32762"
"2019-02-17","Western Europe","Dresden","2","1","business","14774","6134"
"2019-06-04","Southern Europe","Rome","1","1","business","10881","33226"
"2019-02-19","Arabia","Dubai","2","0","business","13337","28396"
"2019-02-15","Russia","Moscow","7","1","leasure","21740","22888"
"2019-02-16","Russia","Saint Petersburg","5","1","business","68800","21479"
"2019-07-06","Russia","Yalta","2","1","leasure","10917","24864"
"2019-06-24","Southern Europe","Lido di Jesolo","8","1","leasure","151474","28396"
"2019-02-18","Russia","Rostov-on-Don","4","1","business","8082","6690"
"2019-02-23","International","Bratislava","2","1","leasure","9844","29356"
"2019-02-25","Arabia","Muscat","7","1","leasure","379441","29367"
"2019-08-02","International","San Francisco","3","0","leasure","34917","24081"
"2019-07-25","International","Draflastadir","1","1","business","24080","26494"
"2019-02-18","CIS","Nur-Sultan","2","1","business","19152","23983"
"2019-02-20","International","Istanbul","3","1","business","9254","13729"
"2019-10-16","Western Europe","Frankfurt","2","1","business","55575","31964"
"2019-05-04","Southern Europe","Madrid","1","0","leasure","14904","24763"
"2019-02-18","Western Europe","Salzburg","3","1","leasure","102904","12888"
"2019-02-19","Western Europe","Clichy","1","0","business","8113","15393"
"2019-11-10","Arabia","Sharm El Sheikh","13","1","leasure","126225","22873"
"2019-02-18","Western Europe","London","2","1","business","34711","12888"
"2019-09-30","Southern Europe","Lisbon","1","1","business","6271","20478"
"2019-10-15","Southern Europe","Palmanova","4","1","business","17659","19043"
"2019-03-29","International","Jerusalem","3","1","leasure","34275","19265"
"2019-02-15","International","Sayulita","2","0","leasure","20597","24807"
"2019-02-15","Russia","Sochi","3","0","leasure","18892","28396"
"2019-02-15","Western Europe","Geneva","1","0","business","21061","19824"
"2019-06-25","Russia","Saint Petersburg","1","0","business","5913","14847"
"2019-03-11","Russia","Moscow","3","1","business","28872","11596"
